0 66.000000 278.593994
 1 0.497166 278.593994
 2 0.490287 278.153992
 3 0.530434 277.015991
 4 0.506321 223.570007
 5 0.540243 217.891006
 6 0.599059 200.518997
 7 0.615096 192.169998
 8 0.600641 189.914993
 9 0.601805 186.281998
 10 0.580621 170.628998
 11 0.564042 167.343002
 12 0.591532 153.651001
 13 0.598553 153.651001
 14 0.613319 151.126007
 15 0.696164 81.427002
 16 0.675088 81.157997
 17 0.668696 81.157997
 18 0.685004 81.157997
 19 0.633487 81.157997
 20 0.663444 81.157997
 21 0.640469 81.147003
 22 0.712914 81.147003
 23 0.703486 81.147003
 24 0.706079 81.147003
 25 0.663344 77.890999
 26 0.656651 77.890999
 27 0.726758 76.315002
 28 0.688360 70.458000
 29 0.669120 70.458000
 30 0.729626 70.458000
 31 0.689251 67.792999
 32 0.725767 65.026001
 33 0.728588 63.264000
 34 0.675385 34.918999
 35 0.792679 15.818000
 36 0.813248 12.235000
 37 0.813267 7.744000
 38 0.798374 2.819000
 39 0.799830 2.819000
 40 0.786181 2.225000
 41 0.718272 1.818000
 42 0.770020 1.818000
 43 0.776856 1.122000
 44 0.791349 1.122000
 45 0.786707 1.122000
 46 0.788943 1.122000
 47 0.782487 1.122000
 48 0.775400 1242.454956
 49 0.769323 1240.052002
 50 0.997645 1238.306030
 51 1.107090 1169.963013
 52 1.222211 1136.046997
 53 1.107471 1082.088989
 54 1.247528 1082.088989
 55 1.116648 1064.293945
 56 1.184851 1061.087036
 57 1.113104 1058.521973
 58 0.988089 1055.166992
 59 1.143545 1031.265991
 60 1.169808 972.887024
 61 1.223857 970.247009
 62 1.081864 970.247009
 63 1.140189 970.247009
 64 1.157825 970.247009
 65 1.056290 970.247009
 66 1.147868 970.232971
 67 1.137384 970.216003
 68 1.106498 970.216003
 69 1.163164 970.216003
 70 1.136729 969.789978
 71 1.182296 968.950989
 72 1.143567 968.758972
 73 1.092684 968.059998
 74 1.148101 966.155029
 75 1.129220 954.577026
 76 1.127852 954.323975
 77 1.219300 951.518982
 78 1.202591 951.518982
 79 1.134577 950.375000
 80 1.196621 949.203979
 81 1.204384 942.392029
 82 1.305582 942.056030
 83 1.382668 900.924988
 84 1.608332 858.114990
 85 1.294046 848.372009
 86 1.333727 839.401978
 87 1.323032 833.997986
 88 1.343895 831.291992
 89 1.318389 831.291992
 90 1.327947 831.289001
 91 1.348473 831.286011
 92 1.365687 831.281006
 93 1.353051 831.281006
 94 1.318894 831.281006
 95 1.393594 830.505005
 96 1.376527 829.674988
 97 1.463886 825.770020
 98 2.426579 823.763000
 99 1.198054 819.247009
 100 1.197338 814.806030
 101 1.144893 813.963989
 102 1.170568 806.729004
 103 1.198795 806.729004
 104 1.227990 806.729004
