0 0.000000
24 15.095000
48 268.686005
72 704.619019
96 897.494995
120 897.822998
144 897.900024
168 904.193970
192 1035.911011
216 1353.120972
240 1474.311035
264 1888.155029
288 2384.095947
312 2466.292969
336 2679.428955
360 2819.128906
384 2898.571045
408 3094.666016
432 3094.757080
456 3094.757080
480 3110.965088
504 3464.821045
528 3995.888184
552 4550.771973
576 4788.093750
600 4920.569824
624 4997.112793
648 5137.472656
672 5350.880859
696 5505.472656
720 5974.953125
744 6364.313965
768 6478.615234
792 6478.640137
816 6478.645020
840 6478.811035
864 6491.078125
888 6531.456055
912 6531.456055
936 6780.372070
960 7070.701172
984 7210.808105
1008 7291.894043
1032 7295.209961
1056 7383.240723
1080 7490.388672
1104 7560.433594
1128 7648.279785
1152 7754.327637
1176 7759.811523
1200 7760.776367
1224 7761.268555
1248 7761.508301
1272 7762.836426
1296 7762.921387
1320 7773.126465
1344 7778.109375
1368 7778.178223
1392 7778.222168
1416 7778.329102
