0 0.394620 465.121002
 1 0.417214 465.121002
 2 0.434893 462.433990
 3 0.421518 462.433990
 4 0.421961 462.433990
 5 0.422341 462.433990
 6 0.422299 462.433990
 7 0.412552 462.432007
 8 0.418818 462.432007
 9 0.462803 462.432007
 10 0.477232 451.118011
 11 0.525246 441.800995
 12 0.509192 439.920013
 13 0.549422 425.287994
 14 0.535014 414.164001
 15 0.593810 409.153015
 16 0.630030 378.330994
 17 0.628701 377.674011
 18 0.678994 376.428009
 19 0.614989 376.428009
 20 0.650578 376.428009
 21 0.634165 376.428009
 22 0.653447 376.428009
 23 0.638975 376.428009
 24 0.647793 376.428009
 25 0.657792 369.516998
 26 0.656358 364.605988
 27 0.647899 358.600006
 28 0.667328 356.385986
 29 0.688551 356.385986
 30 0.646570 356.385986
 31 0.668446 355.010986
 32 0.665513 353.127991
 33 0.662771 351.656006
 34 0.664268 351.656006
 35 0.722557 351.656006
 36 0.687980 351.634003
 37 0.719392 327.544006
 38 0.742197 319.005005
 39 0.763357 319.005005
 40 0.748716 314.098999
 41 0.797068 314.098999
 42 0.751226 314.098999
 43 0.744940 314.098999
 44 0.788229 314.098999
 45 0.758884 314.098999
 46 0.752049 314.098999
 47 0.774179 314.098999
 48 0.771246 314.098999
 49 0.805885 312.938995
 50 0.780423 296.817993
 51 0.855292 268.540009
 52 0.861390 268.540009
 53 0.858204 257.026001
 54 0.868773 257.026001
 55 0.864301 257.026001
 56 0.840124 257.026001
 57 0.821665 257.026001
 58 0.873076 257.026001
 59 0.835778 257.019989
 60 0.862148 257.011993
 61 0.855650 257.009003
 62 0.880523 233.505005
 63 0.902147 221.830994
 64 0.914382 213.925003
 65 0.886810 213.925003
 66 0.929171 210.830994
 67 0.935458 210.830994
 68 0.933052 210.830994
 69 0.994758 210.830994
 70 0.931491 209.729004
 71 0.958241 209.729004
 72 0.929740 209.729004
 73 0.994505 207.056000
 74 0.956954 206.085007
 75 0.999610 198.494995
 76 0.974823 198.494995
