0 0.000000
23 255.104004
46 332.888000
69 371.312988
92 405.588989
115 445.863007
138 506.888000
161 552.692017
184 0.600000
207 61.487000
230 128.947006
253 185.658005
276 219.524002
299 260.097992
322 378.740997
345 379.786011
368 408.489990
391 480.958008
414 507.808990
437 533.431030
460 562.908020
483 563.447021
506 1053.386963
529 1137.583984
552 1176.901001
575 1177.662964
598 1245.490967
621 1284.712036
644 1341.251953
667 1381.649048
690 2087.876953
713 2156.928955
736 2180.415039
759 0.003000
782 81.389000
805 121.203003
828 122.633003
851 557.164001
874 595.817993
897 673.335022
920 702.143982
943 734.770020
966 755.351013
989 987.434021
1012 1142.797974
1035 1174.463989
1058 1200.243042
1081 1218.910034
1104 1301.237061
1127 1323.296997
1150 1567.140015
1173 1568.626953
1196 1583.546021
1219 1661.718018
1242 152.817993
1265 22.365999
1288 42.335999
1311 78.554001
1334 83.514999
1357 331.929993
1380 24.252001
1403 0.060000
